Time(in sec),N = 1,N = 3,N = 5,N = 7,N = 10,N = 15,N = 20,N = 30,N = 40,N = 50,,N = 0,N = 3 ,N = 5,N = 7 ,N = 10,N = 15 ,N = 20 ,N = 30,N = 40,N = 50
307.2,0.905347,0.909434,0.908145,0.910547,0.906303,0.908145,0.906303,0.884103,0.906303,0.906303,,,,,,,,,,,
307.266667,0.902678,0.909434,0.902678,0.910547,0.902678,0.908145,0.906303,0.884103,0.906303,0.906303,,,,,,,,,,,
307.333333,0.903336,0.903336,0.902678,0.910547,0.902678,0.908145,0.906303,0.884103,0.906303,0.906303,,,,,,,,,,,
307.4,0.907972,0.903336,0.902678,0.910547,0.902678,0.908145,0.906303,0.884103,0.906303,0.906303,,,,,,,,,,,
307.466667,0.910543,0.903336,0.902678,0.910543,0.902678,0.908145,0.906303,0.884103,0.906303,0.906303,,,,,,,,,,,
307.533333,0.910888,0.910888,0.902678,0.910543,0.902678,0.908145,0.906303,0.884103,0.906303,0.906303,,,,,,,,,,,
307.6,0.91331,0.910888,0.91331,0.910543,0.902678,0.908145,0.906303,0.884103,0.906303,0.906303,,,,,,,,,,,
307.666667,0.916715,0.910888,0.91331,0.910543,0.902678,0.908145,0.906303,0.884103,0.906303,0.906303,,,,,,,,,,,
307.733333,0.916578,0.916578,0.91331,0.910543,0.902678,0.908145,0.906303,0.884103,0.906303,0.906303,,,,,,,,,,,
307.8,0.921449,0.916578,0.91331,0.910543,0.902678,0.908145,0.906303,0.884103,0.906303,0.906303,,,,,,,,,,,
307.866667,0.923365,0.916578,0.91331,0.910543,0.902678,0.908145,0.906303,0.884103,0.906303,0.906303,,,,,,,,,,,
307.933333,0.919168,0.919168,0.919168,0.919168,0.919168,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308,0.91938,0.919168,0.919168,0.919168,0.919168,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.066667,0.921876,0.919168,0.919168,0.919168,0.919168,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.133333,0.923103,0.923103,0.919168,0.919168,0.919168,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.2,0.91369,0.923103,0.919168,0.919168,0.919168,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.266667,0.905762,0.923103,0.905762,0.919168,0.919168,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.333333,0.904383,0.904383,0.905762,0.919168,0.919168,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.4,0.892364,0.904383,0.905762,0.892364,0.919168,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.466667,0.887046,0.904383,0.905762,0.892364,0.919168,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.533333,0.886592,0.886592,0.905762,0.892364,0.919168,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.6,0.885106,0.886592,0.885106,0.892364,0.885106,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.666667,0.881768,0.886592,0.885106,0.892364,0.885106,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.733333,0.88263,0.88263,0.885106,0.892364,0.885106,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.8,0.882089,0.88263,0.885106,0.892364,0.885106,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.866667,0.881913,0.88263,0.885106,0.881913,0.885106,0.919168,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
308.933333,0.882148,0.882148,0.882148,0.881913,0.885106,0.882148,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
309,0.874165,0.882148,0.882148,0.881913,0.885106,0.882148,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
309.066667,0.872829,0.882148,0.882148,0.881913,0.885106,0.882148,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
309.133333,0.872151,0.872151,0.882148,0.881913,0.885106,0.882148,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
309.2,0.877951,0.872151,0.882148,0.881913,0.885106,0.882148,0.919168,0.919168,0.906303,0.906303,,,,,,,,,,,
309.266667,0.886513,0.872151,0.886513,0.881913,0.886513,0.882148,0.886513,0.919168,0.886513,0.906303,,,,,,,,,,,
309.333333,0.889503,0.889503,0.886513,0.889503,0.886513,0.882148,0.886513,0.919168,0.886513,0.906303,,,,,,,,,,,
309.4,0.893908,0.889503,0.886513,0.889503,0.886513,0.882148,0.886513,0.919168,0.886513,0.906303,,,,,,,,,,,
309.466667,0.895801,0.889503,0.886513,0.889503,0.886513,0.882148,0.886513,0.919168,0.886513,0.906303,,,,,,,,,,,
309.533333,0.895162,0.895162,0.886513,0.889503,0.886513,0.882148,0.886513,0.919168,0.886513,0.906303,,,,,,,,,,,
309.6,0.895683,0.895162,0.895683,0.889503,0.886513,0.882148,0.886513,0.919168,0.886513,0.906303,,,,,,,,,,,
309.666667,0.895934,0.895162,0.895683,0.889503,0.886513,0.882148,0.886513,0.919168,0.886513,0.906303,,,,,,,,,,,
309.733333,0.896357,0.896357,0.895683,0.889503,0.886513,0.882148,0.886513,0.919168,0.886513,0.906303,,,,,,,,,,,
309.8,0.898536,0.896357,0.895683,0.898536,0.886513,0.882148,0.886513,0.919168,0.886513,0.906303,,,,,,,,,,,
309.866667,0.899206,0.896357,0.895683,0.898536,0.886513,0.882148,0.886513,0.919168,0.886513,0.906303,,,,,,,,,,,
309.933333,0.899786,0.899786,0.899786,0.898536,0.899786,0.899786,0.886513,0.899786,0.886513,0.899786,,,,,,,,,,,
310,0.902192,0.899786,0.899786,0.898536,0.899786,0.899786,0.886513,0.899786,0.886513,0.899786,,,,,,,,,,,
310.066667,0.902173,0.899786,0.899786,0.898536,0.899786,0.899786,0.886513,0.899786,0.886513,0.899786,,,,,,,,,,,
310.133333,0.904281,0.904281,0.899786,0.898536,0.899786,0.899786,0.886513,0.899786,0.886513,0.899786,,,,,,,,,,,
310.2,0.905543,0.904281,0.899786,0.898536,0.899786,0.899786,0.886513,0.899786,0.886513,0.899786,,,,,,,,,,,
310.266667,0.90845,0.904281,0.90845,0.90845,0.899786,0.899786,0.886513,0.899786,0.886513,0.899786,,,,,,,,,,,
310.333333,0.909744,0.909744,0.90845,0.90845,0.899786,0.899786,0.886513,0.899786,0.886513,0.899786,,,,,,,,,,,
310.4,0.913004,0.909744,0.90845,0.90845,0.899786,0.899786,0.886513,0.899786,0.886513,0.899786,,,,,,,,,,,
310.466667,0.914881,0.909744,0.90845,0.90845,0.899786,0.899786,0.886513,0.899786,0.886513,0.899786,,,,,,,,,,,
310.533333,0.916492,0.916492,0.90845,0.90845,0.899786,0.899786,0.886513,0.899786,0.886513,0.899786,,,,,,,,,,,
310.6,0.911985,0.916492,0.911985,0.90845,0.911985,0.899786,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
310.666667,0.906428,0.916492,0.911985,0.90845,0.911985,0.899786,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
310.733333,0.907714,0.907714,0.911985,0.907714,0.911985,0.899786,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
310.8,0.904457,0.907714,0.911985,0.907714,0.911985,0.899786,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
310.866667,0.899684,0.907714,0.911985,0.907714,0.911985,0.899786,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
310.933333,0.899128,0.899128,0.899128,0.907714,0.911985,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311,0.892881,0.899128,0.899128,0.907714,0.911985,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.066667,0.892975,0.899128,0.899128,0.907714,0.911985,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.133333,0.894786,0.894786,0.899128,0.907714,0.911985,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.2,0.895154,0.894786,0.899128,0.895154,0.911985,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.266667,0.889405,0.894786,0.889405,0.895154,0.889405,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.333333,0.890479,0.890479,0.889405,0.895154,0.889405,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.4,0.892003,0.890479,0.889405,0.895154,0.889405,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.466667,0.8916,0.890479,0.889405,0.895154,0.889405,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.533333,0.889684,0.889684,0.889405,0.895154,0.889405,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.6,0.890154,0.889684,0.890154,0.895154,0.889405,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.666667,0.870309,0.889684,0.890154,0.870309,0.889405,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.733333,0.86344,0.86344,0.890154,0.870309,0.889405,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.8,0.856276,0.86344,0.890154,0.870309,0.889405,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.866667,0.850598,0.86344,0.890154,0.870309,0.889405,0.899128,0.911985,0.899786,0.886513,0.899786,,,,,,,,,,,
311.933333,0.81297,0.81297,0.81297,0.870309,0.81297,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312,0.774833,0.81297,0.81297,0.870309,0.81297,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.066667,0.753789,0.81297,0.81297,0.870309,0.81297,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.133333,0.743761,0.743761,0.81297,0.743761,0.81297,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.2,0.731037,0.743761,0.81297,0.743761,0.81297,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.266667,0.66579,0.743761,0.66579,0.743761,0.81297,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.333333,0.65211,0.65211,0.66579,0.743761,0.81297,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.4,0.628848,0.65211,0.66579,0.743761,0.81297,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.466667,0.612464,0.65211,0.66579,0.743761,0.81297,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.533333,0.605775,0.605775,0.66579,0.743761,0.81297,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.6,0.596452,0.605775,0.596452,0.596452,0.596452,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.666667,0.592153,0.605775,0.596452,0.596452,0.596452,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.733333,0.590582,0.590582,0.596452,0.596452,0.596452,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.8,0.584668,0.590582,0.596452,0.596452,0.596452,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.866667,0.585409,0.590582,0.596452,0.596452,0.596452,0.81297,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
312.933333,0.555674,0.555674,0.555674,0.596452,0.596452,0.555674,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
313,0.558844,0.555674,0.555674,0.596452,0.596452,0.555674,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
313.066667,0.558417,0.555674,0.555674,0.558417,0.596452,0.555674,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
313.133333,0.56335,0.56335,0.555674,0.558417,0.596452,0.555674,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
313.2,0.562484,0.56335,0.555674,0.558417,0.596452,0.555674,0.81297,0.81297,0.81297,0.899786,,,,,,,,,,,
313.266667,0.562273,0.56335,0.562273,0.558417,0.562273,0.555674,0.562273,0.81297,0.81297,0.562273,,,,,,,,,,,
313.333333,0.560161,0.560161,0.562273,0.558417,0.562273,0.555674,0.562273,0.81297,0.81297,0.562273,,,,,,,,,,,
313.4,0.564514,0.560161,0.562273,0.558417,0.562273,0.555674,0.562273,0.81297,0.81297,0.562273,,,,,,,,,,,
313.466667,0.570459,0.560161,0.562273,0.558417,0.562273,0.555674,0.562273,0.81297,0.81297,0.562273,,,,,,,,,,,
313.533333,0.568907,0.568907,0.562273,0.568907,0.562273,0.555674,0.562273,0.81297,0.81297,0.562273,,,,,,,,,,,
313.6,0.575236,0.568907,0.575236,0.568907,0.562273,0.555674,0.562273,0.81297,0.81297,0.562273,,,,,,,,,,,
313.666667,0.585781,0.568907,0.575236,0.568907,0.562273,0.555674,0.562273,0.81297,0.81297,0.562273,,,,,,,,,,,
313.733333,0.59182,0.59182,0.575236,0.568907,0.562273,0.555674,0.562273,0.81297,0.81297,0.562273,,,,,,,,,,,
313.8,0.590797,0.59182,0.575236,0.568907,0.562273,0.555674,0.562273,0.81297,0.81297,0.562273,,,,,,,,,,,
313.866667,0.597126,0.59182,0.575236,0.568907,0.562273,0.555674,0.562273,0.81297,0.81297,0.562273,,,,,,,,,,,
313.933333,0.596946,0.596946,0.596946,0.568907,0.596946,0.596946,0.562273,0.596946,0.81297,0.562273,,,,,,,,,,,
314,0.61393,0.596946,0.596946,0.61393,0.596946,0.596946,0.562273,0.596946,0.81297,0.562273,,,,,,,,,,,
314.066667,0.632665,0.596946,0.596946,0.61393,0.596946,0.596946,0.562273,0.596946,0.81297,0.562273,,,,,,,,,,,
314.133333,0.639205,0.639205,0.596946,0.61393,0.596946,0.596946,0.562273,0.596946,0.81297,0.562273,,,,,,,,,,,
314.2,0.690772,0.639205,0.596946,0.61393,0.596946,0.596946,0.562273,0.596946,0.81297,0.562273,,,,,,,,,,,
314.266667,0.708285,0.639205,0.708285,0.61393,0.596946,0.596946,0.562273,0.596946,0.81297,0.562273,,,,,,,,,,,
314.333333,0.713383,0.713383,0.708285,0.61393,0.596946,0.596946,0.562273,0.596946,0.81297,0.562273,,,,,,,,,,,
314.4,0.718125,0.713383,0.708285,0.61393,0.596946,0.596946,0.562273,0.596946,0.81297,0.562273,,,,,,,,,,,
314.466667,0.743111,0.713383,0.708285,0.743111,0.596946,0.596946,0.562273,0.596946,0.81297,0.562273,,,,,,,,,,,
314.533333,0.75009,0.75009,0.708285,0.743111,0.596946,0.596946,0.562273,0.596946,0.81297,0.562273,,,,,,,,,,,
314.6,0.82542,0.75009,0.82542,0.743111,0.82542,0.596946,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
314.666667,0.830812,0.75009,0.82542,0.743111,0.82542,0.596946,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
314.733333,0.834923,0.834923,0.82542,0.743111,0.82542,0.596946,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
314.8,0.841005,0.834923,0.82542,0.743111,0.82542,0.596946,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
314.866667,0.84287,0.834923,0.82542,0.743111,0.82542,0.596946,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
314.933333,0.850092,0.850092,0.850092,0.850092,0.82542,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315,0.852577,0.850092,0.850092,0.850092,0.82542,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.066667,0.862879,0.850092,0.850092,0.850092,0.82542,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.133333,0.865191,0.865191,0.850092,0.850092,0.82542,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.2,0.868393,0.865191,0.850092,0.850092,0.82542,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.266667,0.857707,0.865191,0.857707,0.850092,0.857707,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.333333,0.842047,0.842047,0.857707,0.850092,0.857707,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.4,0.830338,0.842047,0.857707,0.830338,0.857707,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.466667,0.820424,0.842047,0.857707,0.830338,0.857707,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.533333,0.812022,0.812022,0.857707,0.830338,0.857707,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.6,0.805764,0.812022,0.805764,0.830338,0.857707,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.666667,0.802135,0.812022,0.805764,0.830338,0.857707,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.733333,0.794772,0.794772,0.805764,0.830338,0.857707,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.8,0.795234,0.794772,0.805764,0.830338,0.857707,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.866667,0.786895,0.794772,0.805764,0.786895,0.857707,0.850092,0.82542,0.596946,0.82542,0.562273,,,,,,,,,,,
315.933333,0.781824,0.781824,0.781824,0.786895,0.781824,0.781824,0.781824,0.781824,0.82542,0.562273,,,,,,,,,,,
316,0.768606,0.781824,0.781824,0.786895,0.781824,0.781824,0.781824,0.781824,0.82542,0.562273,,,,,,,,,,,
316.066667,0.761357,0.781824,0.781824,0.786895,0.781824,0.781824,0.781824,0.781824,0.82542,0.562273,,,,,,,,,,,
316.133333,0.758896,0.758896,0.781824,0.786895,0.781824,0.781824,0.781824,0.781824,0.82542,0.562273,,,,,,,,,,,
316.2,0.749796,0.758896,0.781824,0.786895,0.781824,0.781824,0.781824,0.781824,0.82542,0.562273,,,,,,,,,,,
316.266667,0.715848,0.758896,0.715848,0.786895,0.781824,0.781824,0.781824,0.781824,0.82542,0.562273,,,,,,,,,,,
316.333333,0.653713,0.653713,0.715848,0.653713,0.781824,0.781824,0.781824,0.781824,0.82542,0.562273,,,,,,,,,,,
316.4,0.621457,0.653713,0.715848,0.653713,0.781824,0.781824,0.781824,0.781824,0.82542,0.562273,,,,,,,,,,,
316.466667,0.606488,0.653713,0.715848,0.653713,0.781824,0.781824,0.781824,0.781824,0.82542,0.562273,,,,,,,,,,,
316.533333,0.601272,0.601272,0.715848,0.653713,0.781824,0.781824,0.781824,0.781824,0.82542,0.562273,,,,,,,,,,,
316.6,0.527882,0.601272,0.527882,0.653713,0.527882,0.781824,0.781824,0.781824,0.82542,0.527882,,,,,,,,,,,
316.666667,0.510075,0.601272,0.527882,0.653713,0.527882,0.781824,0.781824,0.781824,0.82542,0.527882,,,,,,,,,,,
316.733333,0.505721,0.505721,0.527882,0.653713,0.527882,0.781824,0.781824,0.781824,0.82542,0.527882,,,,,,,,,,,
316.8,0.494768,0.505721,0.527882,0.494768,0.527882,0.781824,0.781824,0.781824,0.82542,0.527882,,,,,,,,,,,
316.866667,0.457819,0.505721,0.527882,0.494768,0.527882,0.781824,0.781824,0.781824,0.82542,0.527882,,,,,,,,,,,
316.933333,0.454644,0.454644,0.454644,0.494768,0.527882,0.454644,0.781824,0.781824,0.82542,0.527882,,,,,,,,,,,
317,0.439914,0.454644,0.454644,0.494768,0.527882,0.454644,0.781824,0.781824,0.82542,0.527882,,,,,,,,,,,
317.066667,0.426077,0.454644,0.454644,0.494768,0.527882,0.454644,0.781824,0.781824,0.82542,0.527882,,,,,,,,,,,
317.133333,0.422425,0.422425,0.454644,0.494768,0.527882,0.454644,0.781824,0.781824,0.82542,0.527882,,,,,,,,,,,
317.2,0.405715,0.422425,0.454644,0.494768,0.527882,0.454644,0.781824,0.781824,0.82542,0.527882,,,,,,,,,,,
317.266667,0.376532,0.422425,0.376532,0.376532,0.376532,0.454644,0.376532,0.781824,0.376532,0.527882,,,,,,,,,,,
317.333333,0.367876,0.367876,0.376532,0.376532,0.376532,0.454644,0.376532,0.781824,0.376532,0.527882,,,,,,,,,,,
317.4,0.355363,0.367876,0.376532,0.376532,0.376532,0.454644,0.376532,0.781824,0.376532,0.527882,,,,,,,,,,,
317.466667,0.3451,0.367876,0.376532,0.376532,0.376532,0.454644,0.376532,0.781824,0.376532,0.527882,,,,,,,,,,,
317.533333,0.341428,0.341428,0.376532,0.376532,0.376532,0.454644,0.376532,0.781824,0.376532,0.527882,,,,,,,,,,,
317.6,0.32908,0.341428,0.32908,0.376532,0.376532,0.454644,0.376532,0.781824,0.376532,0.527882,,,,,,,,,,,
317.666667,0.314742,0.341428,0.32908,0.376532,0.376532,0.454644,0.376532,0.781824,0.376532,0.527882,,,,,,,,,,,
317.733333,0.307155,0.307155,0.32908,0.307155,0.376532,0.454644,0.376532,0.781824,0.376532,0.527882,,,,,,,,,,,
317.8,0.290422,0.307155,0.32908,0.307155,0.376532,0.454644,0.376532,0.781824,0.376532,0.527882,,,,,,,,,,,
317.866667,0.280884,0.307155,0.32908,0.307155,0.376532,0.454644,0.376532,0.781824,0.376532,0.527882,,,,,,,,,,,
317.933333,0.281981,0.281981,0.281981,0.307155,0.281981,0.281981,0.376532,0.281981,0.376532,0.527882,,,,,,,,,,,
318,0.269837,0.281981,0.281981,0.307155,0.281981,0.281981,0.376532,0.281981,0.376532,0.527882,,,,,,,,,,,
318.066667,0.259331,0.281981,0.281981,0.307155,0.281981,0.281981,0.376532,0.281981,0.376532,0.527882,,,,,,,,,,,
318.133333,0.254166,0.254166,0.281981,0.307155,0.281981,0.281981,0.376532,0.281981,0.376532,0.527882,,,,,,,,,,,
318.2,0.244772,0.254166,0.281981,0.244772,0.281981,0.281981,0.376532,0.281981,0.376532,0.527882,,,,,,,,,,,
318.266667,0.235136,0.254166,0.235136,0.244772,0.281981,0.281981,0.376532,0.281981,0.376532,0.527882,,,,,,,,,,,
318.333333,0.229086,0.229086,0.235136,0.244772,0.281981,0.281981,0.376532,0.281981,0.376532,0.527882,,,,,,,,,,,
318.4,0.210828,0.229086,0.235136,0.244772,0.281981,0.281981,0.376532,0.281981,0.376532,0.527882,,,,,,,,,,,
318.466667,0.19868,0.229086,0.235136,0.244772,0.281981,0.281981,0.376532,0.281981,0.376532,0.527882,,,,,,,,,,,
318.533333,0.195306,0.195306,0.235136,0.244772,0.281981,0.281981,0.376532,0.281981,0.376532,0.527882,,,,,,,,,,,
318.6,0.183922,0.195306,0.183922,0.244772,0.183922,0.281981,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
318.666667,0.169768,0.195306,0.183922,0.169768,0.183922,0.281981,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
318.733333,0.161758,0.161758,0.183922,0.169768,0.183922,0.281981,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
318.8,0.152776,0.161758,0.183922,0.169768,0.183922,0.281981,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
318.866667,0.146729,0.161758,0.183922,0.169768,0.183922,0.281981,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
318.933333,0.143218,0.143218,0.143218,0.169768,0.183922,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319,0.134417,0.143218,0.143218,0.169768,0.183922,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.066667,0.126579,0.143218,0.143218,0.169768,0.183922,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.133333,0.123276,0.123276,0.143218,0.123276,0.183922,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.2,0.115238,0.123276,0.143218,0.123276,0.183922,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.266667,0.106652,0.123276,0.106652,0.123276,0.106652,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.333333,0.0995439,0.0995439,0.106652,0.123276,0.106652,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.4,0.0891631,0.0995439,0.106652,0.123276,0.106652,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.466667,0.0767094,0.0995439,0.106652,0.123276,0.106652,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.533333,0.0718815,0.0718815,0.106652,0.123276,0.106652,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.6,0.0621669,0.0718815,0.0621669,0.0621669,0.106652,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.666667,0.0515079,0.0718815,0.0621669,0.0621669,0.106652,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.733333,0.0461157,0.0461157,0.0621669,0.0621669,0.106652,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.8,0.0359466,0.0461157,0.0621669,0.0621669,0.106652,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.866667,0.0269727,0.0461157,0.0621669,0.0621669,0.106652,0.143218,0.183922,0.281981,0.376532,0.527882,,,,,,,,,,,
319.933333,0.023246,0.023246,0.023246,0.0621669,0.023246,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320,0.0145268,0.023246,0.023246,0.0621669,0.023246,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.066667,0.00860164,0.023246,0.023246,0.00860164,0.023246,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.133333,0.00602702,0.00602702,0.023246,0.00860164,0.023246,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.2,0.00250408,0.00602702,0.023246,0.00860164,0.023246,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.266667,0.00155966,0.00602702,0.00155966,0.00860164,0.023246,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.333333,0.0015479,0.0015479,0.00155966,0.00860164,0.023246,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.4,0.00161844,0.0015479,0.00155966,0.00860164,0.023246,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.466667,0.0016106,0.0015479,0.00155966,0.00860164,0.023246,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.533333,0.00154007,0.00154007,0.00155966,0.00154007,0.023246,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.6,0.00158317,0.00154007,0.00158317,0.00154007,0.00158317,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.666667,0.00178695,0.00154007,0.00158317,0.00154007,0.00158317,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.733333,0.001736,0.001736,0.00158317,0.00154007,0.00158317,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.8,0.00164979,0.001736,0.00158317,0.00154007,0.00158317,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.866667,0.0015675,0.001736,0.00158317,0.00154007,0.00158317,0.023246,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
320.933333,0.00153223,0.00153223,0.00153223,0.00154007,0.00158317,0.00153223,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
321,0.00159885,0.00153223,0.00153223,0.00159885,0.00158317,0.00153223,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
321.066667,0.00165371,0.00153223,0.00153223,0.00159885,0.00158317,0.00153223,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
321.133333,0.0015675,0.0015675,0.00153223,0.00159885,0.00158317,0.00153223,0.023246,0.023246,0.023246,0.023246,,,,,,,,,,,
